URL_Completa,Titulo,Descripción,fecha
https://www.lavanguardia.com/local/madrid/20190217/46519074603/colmenarejo-decreta-un-dia-de-luto-oficial-por-el-asesinato-de-dos-vecinos.html,Colmenarejo decreta un día de luto oficial por el asesinato de dos ...,"Colmenarejo decreta un día de luto oficial por el <em>asesinato</em> de dos vecinos ... la planta 22 de un edificio de la <em>Plaza</em> de Castilla número 3, en <em>Madrid</em>. ... la urbanización <em>Parque</em> Azul de Colmenarejo, para tratar de localizar a&nbsp;...",17 feb. 2019
https://www.abc.es/espana/madrid/abci-detenidas-tres-mujeres-clan-matar-expareja-ellas-201904091921_noticia.html,Detenidas tres mujeres de un clan por matar a la expareja de una de ...,La autora del <em>crimen</em> tiene nueve antecedentes policiales en varias ... acabaron enfrentándose a puñaladas dos familias en plena <em>calle</em>. Según&nbsp;...,9 abr. 2019
https://www.elmundo.es/madrid/2019/05/02/5cc9e7b7fdddffeba08b462e.html,Así se originó la reyerta de Cobeña que acabó con un joven ...,"La <em>plaza</em> estaba hasta arriba. No se ... se volvió a cruzar de madrugada con sus agresores en un <em>parque</em> de la localidad, en la <em>calle</em> Mercado.",1 may. 2019
https://www.larazon.es/local/madrid/crimen-de-meco-el-asesino-quedo-con-miriam-para-matarla-HA22773598,Crimen de Meco: «El asesino quedó con Míriam para matarla»,"El caso de Míriam Vallejo, la joven de 25 años asesinada el pasado 16 de enero en un descampado de Meco, sigue manteniendo en vilo a la&nbsp;...",7 abr. 2019
https://www.elmundo.es/madrid/2019/05/05/5cceb77dfdddff278f8b45d0.html,Un hombre mata a su pareja de 47 años de nueve puñaladas en Parla,"El presunto autor del <em>crimen</em> es su actual pareja, un ciudadano magrebí de 42 ... el restaurante el Puchero de Reyes en la <em>plaza</em> de San Martín, en el centro de Parla. ... el mediodía del lunes un minuto de silencio en repulsa por el <em>asesinato</em>. El presidente en funciones de la Comunidad de <em>Madrid</em>, Pedro&nbsp;...",5 may. 2019
https://zigzagdigital.com/art/17779/el-asesinato-de-rafael-mendoza-la-historia-detras-del-estadio-pinteno,"El asesinato de Rafael Mendoza, la historia detrás del estadio pinteño","El <em>asesinato</em> de Rafael Mendoza, la historia detrás del estadio pinteño ... pequeña Vicky, “el juguete de la casa”, a ver la Cabalgata de Reyes de <em>Madrid</em>. ... sobre el regalo que su hermano le comprará más tarde en la <em>Plaza</em> Mayor. Unos meses antes, en la <em>calle</em> Costa Rica de Pinto, Maite disfruta de la compañía de su&nbsp;...",18 abr. 2019
https://www.elespanol.com/reportajes/20190327/sicarios-acribillaron-jose-luis-madrid-confundirlo-alunicero/386211949_0.html,Los tres sicarios que acribillaron a José Luis en Madrid al confundirlo ...,Tres sicarios colombianos se sentarán en el banquillo de los acusados de la Audiencia Provincial de <em>Madrid</em> el 13 de mayo. Se les acusa de&nbsp;...,27 mar. 2019
https://elpais.com/ccaa/2018/12/29/madrid/1546103406_840899.html,El tapón de la botella de agua dio la clave,"La historia de este triple <em>crimen</em> surge de un triángulo amoroso y de ... El letrado se marchó a los juzgados de la <em>plaza</em> de Castilla, de ... Avisaron a los bomberos, que llegaron de inmediato desde el <em>parque</em> de Santa María de la Cabeza. ... <em>Madrid</em> trasladaron a Víctor Salas a sus dependencias, en la <em>calle</em>&nbsp;...",30 dic. 2018
https://elpais.com/ccaa/2019/05/23/madrid/1558638773_988243.html,Asesinada a golpes una mujer de 84 años en su piso de Fuenlabrada ...,"El <em>crimen</em> se produjo en un piso que está enfrente de la comisaría de la Policía ... situada en el número 6 de la <em>calle</em> de los Ángeles, en el centro de la localidad. ... de la Comunidad de <em>Madrid</em> (Summa) certificaron el fallecimiento. ... 1VídeoMadre e hija contratan un <em>asesinato</em>, el sicario no cumple y le&nbsp;...",23 may. 2019
https://www.publico.es/politica/manifestacion-juicio-proces-miles-personas-piden-madrid-derecho-autodeterminacion-convocadas-organizaciones-independentistas.html,Un Madrid diverso se tiñe de amarillo por el derecho a la ...,"Bajo el lema ""La autodeterminación no es <em>delito</em>. ... Una importante delegación de la Generalitat de Catalunya ha acudido a la manifestación en <em>Madrid</em>, ... En el escenario preparado en la <em>Plaza</em> de Cibeles han intervenido,&nbsp;...",16 mar. 2019
https://www.abc.es/espana/madrid/abci-crimen-alcala-congelacion-cuerpo-daria-impide-hacerle-autopsia-201902100140_noticia.html,Crimen de Alcalá: la congelación del cuerpo de Daría impide hacerle ...,"<em>Crimen</em> de Alcalá: la congelación del cuerpo de Daría impide hacerle la autopsia ... de la detención del presunto autor del <em>asesinato</em> en Alcalá de Henares ... de la habitación que compartían en el número 3 de la <em>calle</em> del Camino de ... «Se lo llevó ella a <em>Madrid</em> cuando rompimos», explicó el detenido, que&nbsp;...",9 feb. 2019
https://elpais.com/ccaa/2019/02/22/madrid/1550863014_310993.html,Un hijo caníbal,"<em>Madrid</em> 23 FEB 2019 - 22:36 CET ... El policía tuvo que bajar a la <em>calle</em> a coger un poco de aire. ... se instaló en esta <em>calle</em> cercana a la <em>plaza</em> de toros a mediados de los años noventa. ... Está en prisión acusado de un <em>delito</em> de <em>asesinato</em>. ... en el <em>parque</em> de Eva Perón, fumando y bebiendo vino de tetrabrik.",22 feb. 2019
https://www.lavanguardia.com/internacional/20190121/454224544288/ecuador-asesinato-mujer-embarazada-calle-violencia-machista-video-seo-lv.html,El asesinato de una mujer embarazada en plena calle conmociona a ...,"El <em>asesinato</em> de una mujer embarazada en plena <em>calle</em> conmociona a ... El autor del <em>crimen</em> tuvo retenida a la joven, Diana, durante unos 90&nbsp;...",21 ene. 2019
https://www.levante-emv.com/sucesos/2019/05/16/hombre-muere-recibir-ocho-cuchilladas/1875403.html,Crimen en el Cabanyal: El homicidio tuvo su origen en una deuda de ...,"Un hombre de 34 años de edad murió anoche en plena <em>calle</em>, en el barrio del Cabanyal-Canyamelar, tras recibir al menos ocho cuchilladas en&nbsp;...",16 may. 2019
https://www.lavanguardia.com/sucesos/20181223/453718670683/carrera-madrid-asesinato-machista-laura-luelmo.html,Multitudinaria carrera en Madrid contra el asesinato machista de ...,Multitudinaria carrera en <em>Madrid</em> contra el <em>asesinato</em> machista de Laura Luelmo ... El <em>parque</em> del Retiro ha sido el escenario escogido para el&nbsp;...,23 dic. 2018
https://www.elmundo.es/madrid/2018/11/28/5bfdac3afc6c83454f8b4653.html,"La menor asesinada en Alcorcón: ""Me han clavado un cuchillo ...","Denisa, la menor rumana de 17 años fallecida de una puñalada el pasado domingo por la noche en Alcorcón, fue atacada cuando hablaba&nbsp;...",28 nov. 2018
https://www.elmundo.es/madrid/2018/12/21/5c1bf674fc6c834b678b45b8.html,La mujer agredida por un condenado por asesinato: «Me hice la ...,"La mujer agredida por un condenado por <em>asesinato</em>: «Me hice la ... en su domicilio de la <em>calle</em> de Ramón Gómez de la Serna de Fuencarral. ... El hombre disfrutaba de un permiso de 15 días en su casa de <em>Madrid</em> por motivos de salud, ... prisión por un <em>delito</em> de <em>asesinato</em>, según la sentencia dictada por la&nbsp;...",20 dic. 2018
https://www.europapress.es/madrid/noticia-comunidad-personara-acusacion-particular-crimen-machista-mujer-47-anos-parla-20190510111346.html,La Comunidad se personará como acusación particular en el crimen ...,"La Comunidad de <em>Madrid</em> se va a personar como acusación popular en ... situadas en la <em>calle</em> Manuel de Falla, 7, para condenar el <em>asesinato</em>.",10 may. 2019
https://www.elespanol.com/reportajes/20190122/lugar-crimen-miriam-amigas-no-triangulo-amoroso/370214175_0.html,En el lugar del crimen de Miriam: sus amigas no creen que sea por un ...,"Vivía en la <em>calle</em> Sierra de Ayllón, donde todavía está su coche aparcado, con ... un campo abierto que separa la última frontera de Guadalajara con <em>Madrid</em>. ... Tras abandonar el <em>parque</em>, Miriam bajó por una pequeña ladera y caminó 500 ... autora- del <em>delito</em> recogiera el teléfono para borrar unos mensajes&nbsp;...",21 ene. 2019
https://www.elespanol.com/reportajes/20190118/misterioso-crimen-miriam-punaladas-paseaba-perros-meco/369214119_0.html,El misterioso crimen de Miriam: diez puñaladas cuando paseaba sus ...,"""Es lo que estamos hablando todos, que es muy raro, que en un pueblo tan pequeño nadie la conociera bien"", dice un vecino de Villanueva de&nbsp;...",17 ene. 2019
https://www.madridiario.es/467607/madrid-se-convierte-en-testigo-de-un-crimen-entre-ingleses,Madrid se convierte en testigo de un crimen entre ingleses,"Tal día como hoy en 1650, el embajador de Inglaterra en <em>Madrid</em> era ... Se hospedaron en la casa de Doña Elvira de Paredes en la <em>calle</em> del&nbsp;...",5 may. 2019
https://www.lanuevacronica.com/la-condena-de-gago-corre-en-prision-pero-no-en-la-calle,"La condena de Gago corre en prisión, pero no en la calle","La condena de Gago corre en prisión, pero no en la <em>calle</em> ... sus primeros permisos pide el traslado a <em>Madrid</em> I para estar cerca de su familia y pasar desapercibida ... <em>crimen</em> en el que sigue sosteniendo que jamás estuvo involucrada. ... e innecesaria, a quienes nada tienen que ver con el <em>delito</em> castigado,&nbsp;...",18 abr. 2019
https://www.eldiario.es/madrid/justicia-arquitecto-Canalejas-patrimonio-historico_0_850415295.html,La justicia absuelve al arquitecto del centro Canalejas de Madrid ...,"El Juzgado de lo Penal número 16 de <em>Madrid</em> ha absuelto al arquitecto ... de Estudio Lamela, como responsable de un presunto <em>delito</em> contra el ... 14 de la <em>calle</em> Alcalá y del número 1 de la <em>Plaza</em> de Canalejas, que formaban&nbsp;...",26 dic. 2018
https://www.elmundo.es/madrid/2018/11/17/5bef2159ca4741c76d8b4689.html,El Rey del cachopo amenazó a su novia antes de su asesinato,En el restaurante llevaba gorra y por la <em>calle</em> siempre caminaba con gafas de sol. ... de <em>Madrid</em> una orden de búsqueda y captura del Rey del cachopo. ... le creen incapaz de cometer un <em>crimen</em> aunque otras personas de su&nbsp;...,16 nov. 2018
https://elpais.com/ccaa/2018/11/26/madrid/1543213428_038596.html,Muere una joven de 17 años apuñalada en Alcorcón,"Por el momento, descarta que se trate de un <em>delito</em> por violencia de ... de la <em>calle</em> Desmonte con la <em>calle</em> Cuenca, en un local donde vive el novio de Denisa. ... 112 Comunidad <em>Madrid</em> (@112cmadrid) 25 de noviembre de 2018 ... de ""la novia de su expareja"" como autora del <em>crimen</em>, aunque no quiere&nbsp;...",26 nov. 2018
https://www.elmundo.es/madrid/2019/03/25/5c97c4c9fdddff70948b4579.html,La familia del implicado en el crimen de Vallecas deja de vender fruta ...,"Desde el pasado lunes, los vecinos de esta zona de <em>Madrid</em> se han concentrado frente a la casa del supuesto autor del <em>asesinato</em>, en la <em>calle</em>&nbsp;...",24 mar. 2019
https://www.abc.es/espana/madrid/abci-asesinato-meco-cosen-punaladas-joven-paseaba-perros-201901172304_noticia.html,Brutal asesinato de Míriam en Meco: investigan el móvil sexual o ...,"Estaba cosida a cuchilladas en la <em>calle</em> del Monte de las Encinas, en un ... Meco (<em>Madrid</em>), colindante con Villanueva de la Torre (Guadalajara), donde vivía ... Por eso se cree que el <em>crimen</em> se produjo poco antes de que fuera&nbsp;...",18 ene. 2019
https://www.elespanol.com/reportajes/20190302/pilar-baeza-podemos-alcaldesa-avila-condenada-asesinato/379963045_0.html,"Pilar Baeza, la candidata de Podemos a alcaldesa de Ávila, fue ...","Dejó su <em>Madrid</em> natal, llegó a Ávila y montó su Giocare, un pequeño gimnasio con el ... en 1985 Pilar Baeza fue cómplice del <em>asesinato</em> de Manuel López ... La armería Baeza, que estaba en el número 13 de la céntrica <em>calle</em> La .... años de reclusión mayor por el <em>delito</em> de homicidio premeditado y un año de&nbsp;...",1 mar. 2019
https://www.elconfidencial.com/espana/2019-05-07/venezuela-rechaza-entregar-asesino-triple-crimen-usera_1984686/,Venezuela rechaza ahora entregar a España al asesino del triple ...,"El presunto autor del triple <em>crimen</em> de Usera, Dahud Hanid Ortiz, será finalmente ... ""si el <em>delito</em> que se les imputa mereciere pena por la ley venezolana"". ... en el despacho de abogados de la <em>calle</em> Marcelo Usera de <em>Madrid</em>, ... huido a Venezuela después de cometer el <em>asesinato</em>, la Policía Nacional notificó&nbsp;...",6 may. 2019
https://elpais.com/ccaa/2019/04/08/madrid/1554749307_845469.html,La Veneno regresa al Parque del Oeste,"Por eso, en una de las entradas de este rincón verde de <em>Madrid</em>, el ... los 90”, dice la inscripción, ubicada en la <em>plaza</em> de la Fuente de Juan de Villanueva. ... apuntaba errores en la investigación sobre el <em>asesinato</em> de la artista.",8 abr. 2019
https://www.abc.es/espana/madrid/abci-crimen-machista-loeches-mata-mujer-y-despues-suicida-ante-hijos-201903251617_video.html,Crimen machista en Loeches: mata a su mujer y después se suicida ...,<em>Crimen</em> machista en Loeches: mata a su mujer y después se suicida ante sus ... situado en el número 7 de la <em>calle</em> de José Sanclemente Rey.,25 mar. 2019
https://www.efe.com/efe/espana/sociedad/prision-para-el-presunto-asesino-de-un-hombre-64-anos-en-vallecas-madrid/10004-3937299,Prisión para el presunto asesino de un hombre de 64 años en ...,"La titular de Juzgado de Instrucción número 44 de <em>Madrid</em> ha ordenado el ingreso en prisión comunicada y sin fianza para Jesús C., el joven&nbsp;...",28 mar. 2019
https://www.elespanol.com/espana/tribunales/20181226/acuerdo-popular-obliga-repetir-juicio-asesinato-madrid/363463969_0.html,La falta de acuerdo del jurado popular obliga a repetir un juicio por ...,Los nueve miembros del jurado no consiguieron ponerse de acuerdo en el veredicto por el <em>asesinato</em> del conocido como Conan de Orcasitas&nbsp;...,25 dic. 2018
https://www.elmundo.es/madrid/2018/11/09/5be49072268e3e103b8b4594.html,Detenido en Venezuela el militar acusado del triple crimen del ...,"El presunto autor del triple <em>crimen</em> de Usera ocurrido el pasado 22 de ... tenía un bufete en la <em>calle</em> de Marcelo Usera de <em>Madrid</em>, donde ocurrieron los tres asesinatos. ... otra operación de investigación que le relacionaba con otro <em>delito</em>. ... El supuesto criminal mandó dos días antes del triple <em>asesinato</em> un&nbsp;...",8 nov. 2018
https://elpais.com/ccaa/2019/04/07/madrid/1554656532_667171.html,Carmena se desmarca de la acción de Podemos en la Plaza Mayor ...,El sábado por la noche una proyección de los conocidos como papeles de Bárcenas ocupó en formato gigante una fachada de la <em>Plaza</em> Mayor&nbsp;...,7 abr. 2019
https://www.periodistadigital.com/gente/sucesos/20190522/brutal-crimen-chavala-pide-ayuda-bar-dueno-marroqui-acuchilla-estrangula-noticia-689403862500/,Brutal crimen: una chavala pide ayuda en un bar y el dueño marroquí ...,"... martes 21 de mayo por la tarde, con su novio en una <em>calle</em> de Barcelona. ... La menor accedía a la cafetería, ubicada en la <em>avenida</em> Mistral de la ... El autor material del <em>crimen</em> es el dueño del bar, Farid, un marroquí de ... Él, minutos después de cometer el brutal <em>asesinato</em>, huía .... 28029 <em>Madrid</em> (España)",22 may. 2019
https://www.abc.es/espana/madrid/abci-investigan-si-banda-latina-esta-detras-crimen-cobena-venian-porras-y-punales-201905020037_noticia.html,Investigan si una banda latina está detrás del crimen de Cobeña ...,"Su cuerpo sin vida quedó ayer tendido en la calzada, en la <em>calle</em> del ... de un municipio situado a 24 kilómetros de <em>Madrid</em> que decretó dos ... durante la actuación de los pinchadiscos en la <em>plaza</em> de la Villa y en el exterior.",1 may. 2019
https://www.elboletin.com/noticia/172493/sanidad/imputan-al-gerente-del-hospital-puerta-del-hierro-por-un-presunto-delito-de-prevaricacion.html,Imputan al gerente del Hospital Puerta del Hierro por un presunto ...,"Se trataba de una <em>plaza</em> para el servicio de Oftalmología aunque con una ... 404, 405 y 406 del Código Penal, referentes al <em>delito</em> de prevaricación. ... Un proceso del que el Gobierno de la Comunidad de <em>Madrid</em> no es del&nbsp;...",29 mar. 2019
